0,1,2,3,4,5,6,7,8,9,10,11,12,13
3.24e-05,-0.00123984,-0.00202128,0.00153701,-0.000153319,-0.002111679,0.005662726999999999,0.000476853,0.0013143929999999999,-0.0009208889999999999,0.002818316,0.002063769,-0.0027685120000000003,0.002432319
-0.002523835,-0.003861505,0.005610899,-1.56e-05,0.0007023810000000001,-0.00025187,0.003767949,0.0029543090000000004,0.00040704,-0.001176852,-0.0029035370000000003,-4.68e-05,-0.00124676,0.0013392520000000002
0.004236584,0.003460731,-0.001095118,0.0010249319999999999,-0.003618283,0.0019448229999999998,-0.001273051,-0.003047833,-0.001968504,-0.002300461,-0.001375675,-0.002692668,-0.00077023,0.002238349
-0.00046977900000000003,0.002638947,-0.0032854679999999997,0.004724775,0.000488721,0.001716809,-0.00157896,-0.00366833,-0.0010152260000000001,0.004786073,-0.001567499,0.000280463,0.001394671,-0.0021570720000000003
0.002403498,0.003026091,0.000817207,0.004395115,0.0007369319999999999,-0.002548389,-0.001940351,0.000504014,0.0035425359999999998,0.005038939,0.005106601,0.010258999,-0.0027384809999999996,0.003636001
-0.00161953,-0.000509346,-6.32e-05,-0.0014024460000000001,0.0009808339999999999,-0.000548016,-0.000716231,0.007037086,-0.003655943,0.007441624,-0.002278986,-0.003162354,0.00042197199999999995,0.001131141
0.003837277,-0.001813366,0.001214515,-0.0029367459999999996,0.001433512,0.0019434489999999999,-0.0021013860000000002,-0.001324303,0.004487489,-0.0042130729999999995,0.0016045010000000001,0.001710325,-0.000486518,0.000678405
0.003631335,-0.0016388079999999998,0.0008399360000000001,0.002716831,-0.003018812,0.000157739,0.004537714,-0.0020144110000000002,0.002115839,0.0033062940000000004,0.0029578559999999996,0.00372168,-0.001569527,0.003004824
-0.000334141,-0.000497717,-0.004025732,-0.000530645,-0.002182028,0.000473226,-0.0051989029999999995,-0.001863338,-0.001155551,-0.007043951999999999,0.0004999830000000001,-0.002057625,0.0025965420000000003,0.001166301
-0.001005007,0.0013112360000000001,0.003173062,0.000386006,0.002992404,0.000476717,-0.000518751,0.0027592959999999996,-0.000593614,-0.0002448,-0.000424612,-0.0026436240000000002,0.0009375789999999999,-0.001110324
0.0019164020000000002,0.005107877,0.005793773,0.003861489,0.000860772,-0.00073145,-0.0045157140000000005,0.003648749,0.00593512,-0.001037645,-0.000767725,0.000556582,0.0027688070000000003,0.005706286999999999
3.46e-05,0.005851321,0.004360964,-2.7300000000000003e-05,-0.0035232659999999997,0.008681469,-0.001381998,0.002043113,0.0044957420000000005,-0.004651521,-0.000767841,0.00184309,0.002076363,0.0018127170000000001
0.000585681,-0.00077177,0.003462904,-0.0015692420000000002,0.003435032,0.000869055,3.79e-05,-0.004950096,0.001179377,0.001362068,0.001852825,0.003559142,-0.0019602960000000003,0.004329849
0.00090507,0.007707183,-0.00094567,-0.000666838,0.00317414,0.000810553,0.006191423000000001,0.006552329,-0.004078411,-0.00569077,0.002934847,-0.001879405,-0.000670728,-0.0027251479999999997
-0.00328962,0.00449525,0.004030685,0.001825445,0.00015913,0.002189407,-0.00354689,0.0023775,-0.004834207,0.00035534300000000004,-0.0015008089999999999,-0.002559861,-0.004150396,0.003276093
0.005770206,0.005430485,-0.000651914,0.0027164059999999998,0.000381484,0.002113305,0.002823268,0.004352794,-0.004507128,-0.00040364599999999996,-0.00088682,-0.0021922879999999997,-0.001586973,-0.005917233
0.0014984220000000001,0.001424092,0.00699751,-0.003913962,-0.00039935400000000004,-0.000262334,-0.001508724,0.00486507,-0.004399284,-0.005256743,0.005174735,0.001396194,0.003661461,0.00113998
0.0028796620000000003,0.002523253,-0.0008514039999999999,1.01e-05,0.003238709,0.0009677589999999999,-0.000327167,-0.0030380940000000003,-0.001040526,0.0037342359999999997,-0.001643127,-0.000246829,0.0016166079999999998,-0.001873828
0.001155953,-0.004034403,-0.003414388,0.004069374000000001,0.003118488,-0.003373935,0.002875571,0.0031122529999999997,-0.000687589,-0.00253187,-0.003125418,0.001939374,-0.0007754330000000001,0.000624321
-0.002558761,0.001681861,8.68e-05,-0.004604932,0.004610402,-0.000724053,-0.001695175,0.002080505,-0.0043347559999999995,0.004560924,0.004724464,-0.000312465,-0.008114993000000001,0.002135697
0.000442599,0.003755094,-0.003630145,0.000513859,0.004861541,-0.000211957,0.0035835059999999998,0.0009447339999999999,0.004686377,0.0033813040000000003,0.006930918,-0.002149391,-0.001150559,0.002459492
0.001300423,0.006443969,0.000464674,-0.001078032,0.003794905,0.002101744,-0.0032033120000000003,0.005220853,-0.003243457,-0.001682251,-0.0007962119999999999,0.0037997309999999998,-0.001040396,0.007636637
0.0008828919999999999,0.0029815109999999996,-0.0023325670000000002,-0.000973045,-0.004083804,0.002641147,0.005428181999999999,0.0015714370000000002,-0.004948701,0.001515424,-0.00635763,-0.004617607,0.001608641,0.003274667
0.000227977,0.002892462,-0.006850224,0.002497935,0.0006012869999999999,-0.0031891590000000004,-0.000659915,0.000273411,-0.000694678,0.004142687,-0.0009140210000000001,-0.005304795,0.0028124590000000002,0.003088403
0.004737863,0.002440765,-0.006562595,-0.007528521999999999,0.002870282,-0.00011324,0.00024197599999999997,-0.000601519,0.000573747,-0.003418122,-3.929999999999999e-05,-0.0047313120000000005,0.002572529,-0.003117695
0.000185584,0.00106373,0.001733063,0.001554095,0.001558245,0.000831857,-0.000427568,-0.005729003000000001,0.00783212,0.00338517,0.003966679,-0.001860704,-0.000116872,-0.001265438
-0.002170017,0.0038990170000000003,0.001617336,0.000906385,0.000674847,-0.002086175,0.001085966,-0.0032077090000000004,-0.002066066,0.002127194,3.09e-05,0.0026082320000000003,3.86e-05,0.000506736
-0.0026896090000000004,-0.003944467,0.00072271,-0.0032118470000000003,0.001176632,-0.004902158,0.001532184,0.002581698,-0.002440865,0.002692786,0.005933548,0.004560137,-0.005033333,-0.000926191
0.005495946,-0.002005744,0.001709564,0.005572423000000001,-0.001058289,0.007414347,0.0006013969999999999,0.004715299,0.001863163,0.003724141,0.000994368,0.00289107,0.001915821,-0.001194439
0.00203515,0.002548513,-0.001131312,0.002615151,-0.0023038439999999998,0.0032467359999999996,-0.00122877,0.002937852,0.001380266,0.0013118370000000002,-0.000202374,-0.0031044959999999996,-0.0042947670000000005,-0.001828229
0.0035036090000000004,0.00056181,0.001104039,-0.005666924,0.001724984,-0.002310464,-0.0051532309999999994,-0.001169371,-0.000362935,0.005709871,-0.0017684789999999999,-0.002865495,0.000632406,0.006794279
-0.0046965290000000005,0.002489543,-0.002127525,0.00577815,0.0016350529999999998,0.003064808,-0.003489437,-0.004930166,0.001422229,-0.003396472,-0.0002439,-0.000220308,0.003792595,-0.00029910799999999997
0.004240562,0.0015670670000000001,0.0011729639999999999,0.001962199,0.000145425,0.002868876,-6.23e-05,-0.0007039419999999999,0.000447016,-0.0014762520000000002,-0.0016315910000000002,-0.0005573209999999999,-0.004636319,-0.007710946
-0.003336066,0.002293073,-0.000579579,-0.000739,0.005704397,-0.001064008,-0.002131131,-0.003690777,-0.000334634,0.009729829,0.003323511,-0.0013330979999999998,-0.002131644,0.006159348
-0.00305907,-0.00046307900000000003,0.002040365,-3.64e-05,-0.0007298239999999999,0.002329445,0.002549532,0.005794064,0.000359695,0.004703909,-0.002356708,-0.001696548,0.003024615,-0.000805262
-0.004815181,0.004736136,-0.000883228,0.003900189,-0.004067047,-0.006207734,0.002044214,0.0001,-2.52e-05,-0.002282774,0.00764961,0.0023019439999999998,-0.0017664529999999999,-0.004715124
-0.002258334,0.003682952,0.001925882,-0.00047959,-0.004136896,0.0007396639999999999,-0.003526595,0.004428400999999999,-0.001418634,-0.00035497199999999995,5.22e-05,0.001086014,0.004130743,-0.003216785
-0.0026261279999999997,0.001247865,0.007026297,-0.001846029,-0.00375631,0.003716128,0.00026886,0.0053928000000000005,-0.002800115,-0.0022161,-0.0019025729999999999,0.0014719070000000002,-0.00125042,-0.002726691
-0.00200645,-0.002725532,-0.000907664,0.00313244,-0.0034003740000000003,0.000473304,0.001722102,-0.002467634,0.0040016109999999995,0.004084254,0.000302598,-0.002499705,0.001946249,0.0053187519999999995
0.000851941,-0.0009323939999999999,0.002338012,0.00556424,0.002131978,-0.002152376,-0.002369865,0.0032067479999999997,-0.003807283,0.001571149,-0.001682524,-0.000504023,-0.00255861,-0.000723613
-0.001960619,-0.005587356,-0.000478067,0.000513174,-0.004039517,0.001183929,0.001016056,0.001249603,-0.001841959,-0.001256994,0.001660851,0.0017139470000000002,-0.002851415,0.0016272629999999999
0.001287114,0.001472126,-0.0019205329999999999,0.001721093,0.0043274970000000005,-0.003803457,-0.005311953,0.0030857659999999998,0.006275881,0.0030054709999999996,-0.003102968,-0.001363165,-0.002550094,-0.0033912729999999998
-0.00030105400000000004,0.001725618,0.002345908,0.0013540339999999998,-0.002789857,-0.002272746,0.002616216,0.001639198,-0.001141488,0.002801992,-1.3800000000000002e-05,0.001170606,-0.0032957090000000004,0.002748718
0.00203825,-0.000458456,0.004346962,0.0028506359999999997,-0.004522779,-0.0035705570000000002,0.000681658,0.0027815170000000003,0.002448041,-0.000679362,0.00340377,-0.004063793,-0.0021298479999999997,0.003381995
-0.000210142,-0.0022363879999999997,0.0009740010000000001,0.002535769,-0.001115088,0.003328945,0.003956567,0.001684999,-0.0018051970000000001,-0.00071168,0.002514742,0.0005614940000000001,-0.000406964,-0.001802431
0.001930245,0.004361106,-0.002134775,-0.001221288,-0.003506107,-0.001045333,-0.001051464,0.002425361,-0.000543657,0.000823767,0.000713713,0.004039018,-0.0014553189999999998,0.001272044
0.001963281,-0.00160534,0.003310035,0.002085594,-0.002028955,-8.070000000000001e-05,0.001156322,0.00478381,-0.00040906199999999997,-0.00023663,-2.15e-05,-0.003470488,-0.0017075570000000002,0.003694895
0.004300046,-0.003801565,0.003235424,0.00168364,0.006809683,0.0039588240000000005,0.0024010439999999997,-0.004995565,-0.001164074,-0.003212415,0.007824026999999999,0.000457235,-0.003508815,-0.00295631
0.0032343309999999996,-0.001060709,0.005135222,0.003487052,0.000496502,-0.006208944,-0.000314714,-0.002245472,-0.001927928,-0.000270575,0.002356272,0.002598039,0.00247327,-0.001860211
0.001603059,-0.00086839,-0.0029361990000000004,0.000786495,-0.0024481620000000003,0.00098691,0.002245943,-0.0015403970000000002,0.0031221870000000002,-0.00391014,-0.007402957,0.0043120170000000005,0.007271250999999999,0.003494548
-0.00150123,0.00089396,0.001806594,0.00037272300000000004,-0.005344005,0.000495063,-0.000994412,-0.001698456,0.0014336870000000001,0.0011044,-0.002149623,0.004130966,0.0016105960000000002,0.0012440630000000001
0.002914134,0.001546469,-0.004013992,-0.004012334,0.001616135,0.003835188,0.0025379079999999997,0.001361024,0.001595458,-0.00479812,0.008646186,0.002359285,-0.001846386,0.000973028
0.00043358800000000005,-0.006540634,-0.004633298,0.0032498609999999997,-0.00035406099999999997,0.004246351,-0.0016986870000000002,0.0027113759999999997,0.0032332190000000003,0.00138172,0.000209088,0.0052544309999999995,0.0019024379999999998,0.001785525
0.000615504,0.003902178,-0.002756498,-0.000783547,0.000280507,0.002480801,-0.000116552,0.0033978640000000004,-0.002303241,-0.0036278070000000003,0.001382849,0.002817215,0.000815733,-0.003515298
0.004900853,0.0030668790000000002,0.00137338,-0.000667666,0.003090002,0.003535395,0.0014050010000000001,0.001733516,0.004730707,-0.002125939,0.0022852470000000002,-0.003838186,-0.001694965,0.003014477
-0.004292971,0.000677035,0.003004337,-0.0059881380000000005,0.004639784,0.001797578,-0.0014303229999999998,0.0027023670000000002,0.008675239,0.006455855,0.001513315,0.00039096300000000003,0.001842173,0.0037743240000000003
-0.003498138,0.002328962,0.001251149,-0.0018912879999999999,0.005635096,0.003882197,0.0013241589999999999,0.0026005629999999997,-0.001262401,0.00207763,0.00282892,-0.0014993110000000001,0.0027490459999999998,0.005380878
-0.001834401,-0.0039888070000000005,0.003333057,0.005287623000000001,-0.007230866999999999,0.003012947,-0.002547522,0.001048907,0.0030675840000000004,0.000471642,-0.001083813,-0.000236347,0.002184286,0.000113805
0.0037497579999999997,-0.002494503,-0.006297095,0.00113696,0.002309499,-0.00017260900000000003,0.001076258,0.002924289,0.005436633000000001,0.0014767139999999998,0.0008365639999999999,-0.002799878,-0.002387457,0.001378374
-0.001819448,0.002685191,-0.00128351,0.005901409,-0.000483914,0.006123701,-0.0036308290000000003,-0.000895457,-0.0040084529999999995,0.000986492,-0.00026007,0.0022355829999999998,0.003944301,0.0039046379999999998
0.000525134,0.002895315,0.010520251999999999,-0.002070672,0.001503279,-0.001178147,-0.004044952,-0.00422008,0.002004074,0.005783295999999999,0.004748468,0.003534527,0.000248415,0.000718813
0.0068132159999999995,0.0019894220000000002,-0.0030601359999999998,-0.003329199,-0.001536043,-0.001302824,0.000510562,0.002227763,0.002651739,-0.00369819,0.000654809,4.1e-05,1.21e-05,-0.002378199
0.002830565,6.4e-05,-0.000850273,0.002048397,0.00660071,-0.004652262,-6.0299999999999995e-05,0.003538473,-0.0009394510000000001,-0.001191148,-0.001310896,0.0032380829999999997,0.000621925,-0.0038085529999999997
0.004991065,0.000201792,-0.003930984,0.0032858270000000003,-0.0030569079999999997,-0.005502551,0.004192452,0.001232862,-0.000414055,-0.0014585999999999998,0.0015035460000000001,-0.00148834,-0.0005111930000000001,-0.007775064
0.006117863,0.009379371,-0.00405986,-0.002507948,0.001600505,-0.005461129,0.002774562,0.0028290990000000003,0.0017054320000000002,0.0014112839999999998,0.003093222,0.000456005,-6.99e-06,-0.002980522
0.001776495,-0.00613335,0.002575464,-0.000872061,0.002110915,-0.0014974270000000002,-0.00333859,0.003368221,0.000716391,0.0024716020000000003,0.004715129,0.001269542,0.003806743,0.004911294
0.001030351,0.001927409,-0.0006167519999999999,0.000296521,0.00355067,-0.00032900199999999995,-0.0020153610000000002,-0.00170454,0.008664149,0.0007364689999999999,0.004632324,-8.18e-05,-0.006491043,-0.002019229
-0.0012191160000000001,-0.002186081,-0.0005746169999999999,-0.001982115,0.004191940999999999,0.0008251360000000001,-0.004242709,-0.0009854080000000001,0.005992193000000001,0.001127329,0.0007201180000000001,-0.000398262,-0.0009172360000000001,0.006234398
0.0009347489999999999,-0.0031310070000000003,0.001258104,-0.0022438560000000002,0.000450241,-0.003382685,-0.002219617,0.00291046,0.000592186,-0.001005458,2.11e-05,-0.000457467,-0.001252347,-0.002791825
-0.002014492,-0.00539559,-0.000823145,-0.002860067,0.004428876,-0.002556276,0.002627775,0.000581868,0.004097962,0.001653677,-0.001081414,0.0035328140000000004,0.0014189970000000002,0.0027340479999999998
-0.004313773,0.001844456,0.002033984,-0.000382911,-0.004160851,-0.001131885,0.001500719,-0.002123522,0.0015065789999999999,-0.003332878,9.42e-05,0.001350694,0.003143279,-0.006472124
0.004028236,0.0018068129999999998,-0.001946812,0.002100939,0.002621727,-0.00024103599999999997,0.002499617,-0.0026846490000000003,0.002297799,-0.002445634,0.002081109,-0.000555813,-0.00015104,-0.000590079
0.002822218,-0.0042246340000000005,-0.000892691,0.00588352,0.0041086000000000004,-0.004393289,0.004020234,-0.0027676420000000003,0.000607866,0.0032319759999999997,-0.001065499,0.004276504,0.001284077,-0.000578893
0.0034235940000000003,-0.005573646999999999,0.004768757,0.002822867,-0.008358474,-0.001492026,-0.0008522610000000001,-0.00046328,0.00588253,0.00624302,-0.00044663300000000005,0.0040314140000000005,-0.0015355829999999999,0.002067388
0.004301788,-0.0016490320000000001,-0.001305967,-0.001716129,0.002411995,0.004597281,0.000623738,-0.003370783,-0.001148189,0.000506975,-0.002419085,0.002241592,0.004700347,0.005865904
0.0023456510000000002,0.002659465,0.001789575,-0.00045924,0.0028540429999999997,-0.0005764219999999999,-0.002073868,0.0017114629999999999,3.87e-05,0.0031540009999999996,0.0005186619999999999,-0.00149021,0.00157573,0.000266534
0.0017471020000000002,0.003506638,-0.0028908270000000003,-0.003928336,0.003830695,0.002933185,-0.0008444419999999999,0.001060853,0.000789808,-0.003234457,0.001775498,0.002486592,-0.000742578,0.0028722229999999997
-0.0013626170000000002,-0.00030817,-0.004061279,-0.001145543,-0.004153186,0.0031454020000000003,-0.001459325,0.0014199689999999999,-0.002090091,0.001934079,-0.004530779,-0.0013907379999999999,0.0008468530000000001,0.0051966420000000004
0.005435643,0.00035970699999999996,-0.000946247,-0.001076188,0.006927375,0.000833976,0.003434537,0.0017109970000000001,-0.0013006139999999999,-0.000956707,0.0008356660000000001,0.002446678,0.006331074,-0.003274485
-0.000187667,0.004640795,-0.000230801,-0.005137074,0.0008313610000000001,0.0026628040000000004,0.001093507,5.85e-05,0.000639561,-0.002193708,0.0023065779999999997,-0.0006600169999999999,0.005489851,-0.00047826199999999997
-0.000265558,0.00450929,0.0037656440000000003,0.003375935,0.001701716,-0.002848781,0.003750116,-0.002354753,-0.000422545,-0.000616266,-0.004920619,0.000694165,0.004461926,-0.001011264
0.005402581,-0.00048279800000000005,-0.0026472390000000004,-0.001929687,-0.000110459,-0.00016334299999999998,0.006365279000000001,0.000775363,0.0011562389999999999,-0.001311088,-0.000303086,-0.001882525,0.004743267,0.001060186
-0.000926082,0.0068430669999999996,-0.003002252,-0.002087171,0.004059589000000001,0.004640771,1.75e-05,0.001090525,-0.002756104,9.4e-05,0.000682357,-0.001944953,0.004086125,-0.003913036
0.001744149,0.00348748,0.001101386,0.004571924000000001,-0.005095561,-0.001602528,0.0036972529999999997,0.003340907,-0.000661907,-0.004470918,0.0045116999999999996,-0.001689841,-0.003114784,-0.0011349510000000001
-0.0018947520000000002,0.0014960070000000002,-0.0028303,-0.002402071,0.0016364379999999998,-0.0005138019999999999,-0.0031042170000000003,-0.005383248,-0.001488537,0.002576051,-0.00067591,0.009551221,0.002745642,0.004038454
-0.004006953,0.0038412990000000003,-0.00179427,-0.001089145,0.003310601,0.001163161,-0.003261403,0.002584012,0.0019330439999999999,-0.004523302,0.003161447,-0.000303557,0.000764535,-0.005956391
0.001514164,0.0033638229999999997,-0.0005969209999999999,-0.001931041,0.006948406999999999,0.004126444,-0.00410457,0.002955549,-0.006559359,-0.000793663,0.002100831,0.00013359,0.0024458920000000003,0.001950705
-0.003718204,0.007286304,-0.004139124,0.004944461,-0.001548391,0.004351361,0.001268368,0.003853149,-0.005820505,-0.003090694,0.002216604,0.001463235,0.002418685,-0.005368184
0.004485544,-0.001888758,-0.0005506469999999999,-0.003673635,-0.001068853,0.00363658,-0.0005232009999999999,-0.0030484740000000002,0.002763468,0.0008420360000000001,0.000884837,0.000656393,-0.0036617620000000003,0.006508385
0.001855136,-0.005380665,0.001259158,0.0020350389999999998,-0.000193686,-0.003297383,0.0030760379999999997,0.0010357460000000001,0.000679833,0.003103936,0.004056523,0.0027509929999999998,0.00100574,-0.004021567
0.00386923,0.003458963,-0.00024344299999999998,0.0021659789999999997,0.003708235,0.001748912,0.0035824990000000003,0.001125656,-0.000455314,0.001270729,-0.005416074,0.0020205379999999997,0.0011993639999999999,-0.0037398640000000003
-0.000292078,-0.0023548279999999998,-0.000146453,0.001707456,-0.004500591,-0.000873839,-0.001571612,0.000592832,0.001030323,0.005670131,-0.000503895,0.0059451140000000005,0.0034056240000000003,0.005228066
0.0011525069999999999,-0.00025330599999999996,0.001631732,0.004998219,-0.000736152,-0.0029777609999999998,0.003032789,-0.0020282620000000003,0.0027437409999999996,0.002809948,-0.002198155,-0.002246712,-0.000130891,0.004826595
0.003572835,0.004218834,0.0036001009999999996,-0.00260591,-0.000854328,0.00148355,0.0021123410000000002,0.001074622,-0.001702215,0.002327796,0.001911039,-0.00129162,0.002089257,0.007985782
0.0017954770000000002,-0.0029949890000000004,0.001224995,0.0012449030000000001,-0.001964174,0.0006769430000000001,-0.002912982,-0.002361689,0.001665536,-0.006566023000000001,0.001036835,0.002311315,-0.005270185,0.000408145
-0.000183755,0.0052536959999999995,0.001051355,-0.0011405039999999999,0.004298154,0.004677285,0.006403132,0.000138392,-0.003430118,-0.000280134,0.000956742,-8.109999999999999e-05,-0.000249958,0.004588069
-3.98e-05,0.002110424,-0.004407745,-0.001798926,0.0032105809999999997,0.001372385,0.0061786869999999995,0.000927381,0.003288166,-0.001954918,0.0034288020000000003,0.005662077,-0.004322093,0.004911335
0.000308347,-0.002370765,0.002215183,0.0033403870000000002,0.0033309529999999998,0.002877495,-0.00029293099999999996,-0.001669125,0.005301330999999999,-0.000955628,0.002445733,0.002929445,-0.004412719,-0.000445778
0.003558627,0.002197117,-0.002067946,0.003682385,0.00237999,-8.329999999999999e-05,0.002796455,0.00016647,0.002190754,-0.0015883020000000002,-0.003029021,-0.001920111,0.002848147,0.001188175
-0.003359252,0.004911945,-0.003545125,-0.000359263,0.003984721,-0.0032837390000000004,-0.0028906440000000004,0.0007376160000000001,0.005878563000000001,-0.0005217490000000001,0.0036689129999999998,-0.002029342,0.000306875,0.00165662
0.001760485,-0.000953309,0.001089977,-0.004641716,0.001775884,-0.004875895999999999,0.0027018429999999998,0.001849532,0.003629054,-0.00077858,-0.002155962,0.004628663,-0.002082627,0.004502504
0.0016825310000000001,-0.001405269,0.003714447,0.005524523000000001,-0.0017438120000000002,0.0030232559999999998,-0.000202426,0.008525278,0.001668943,0.000892595,-0.00120751,0.000677018,0.0009182560000000001,-0.004533159
0.007719352,-0.000938849,-0.003039511,0.000847175,-0.000692586,-0.0016680470000000002,-0.000680547,-0.003899106,-0.00086186,0.005537253000000001,0.003514522,-0.001118314,-0.005019257,0.001495381
-0.00040356400000000003,8.05e-05,-0.001518576,0.001201108,-0.001614508,-0.0029926090000000002,-0.00330412,0.001216178,-0.0011601810000000001,-0.0030329379999999998,0.000239471,-0.004253348,-0.00364299,0.0011082260000000001
-0.00152504,-8.01e-05,0.003368056,-0.0028540090000000002,-0.001193652,-0.00151932,0.005671093,0.000333742,-0.0027911309999999996,-0.000592802,0.000202905,0.0030008640000000002,-0.001948104,-0.00227158
-0.001207782,0.00156464,-0.0032603209999999996,0.00040185199999999996,-2.0600000000000003e-05,0.0022367570000000002,0.004456816,0.00182913,0.001967967,0.004045098,0.001273271,0.000516924,0.001240568,-0.0018955670000000001
-0.002730756,-0.005547196999999999,-0.0024792670000000003,-0.001244067,-0.004132445,-0.004354815,-0.000716627,-0.00030574,0.000650861,0.001334634,0.0057104930000000005,-0.000287053,0.002965115,0.004072915999999999
0.00099835,0.006180174,0.0011385219999999999,0.000589585,0.003913766,-0.000205603,0.0042963459999999995,0.001408149,0.001310012,-0.00034907,-0.004127288,-0.0014085120000000002,0.002971525,-0.00213095
0.006712343000000001,-0.00197602,1.74e-05,0.003519923,-0.0032253670000000003,0.006980091,-0.0017479079999999998,-0.005376025,0.001725661,0.0029725740000000004,-0.004812099,0.0067816709999999995,-0.0010493380000000001,-0.0008435739999999999
0.001449351,0.0025349920000000002,-0.002925788,-0.002575831,0.001716133,-0.0027690220000000003,-0.005948721,0.006414703000000001,-0.002370656,0.0037454370000000003,0.002090346,-0.00026318099999999997,0.0012461339999999999,-0.0017345770000000002
-0.002357174,0.00535854,-0.0036996729999999997,0.004161859,0.000796982,0.007812072,0.009793495,0.0022977270000000003,0.002652367,-0.00270469,0.004401693,-0.000287341,0.0014436770000000002,-0.000308558
-0.00169927,0.007105829,0.0014149420000000002,0.0006127880000000001,-0.000844316,-0.00025774,-0.001822769,0.0031138259999999997,-9.82e-05,-0.001522543,0.001980956,0.002905858,0.008280006999999999,-0.002890992
